City,C1,C2,C3,highlight,cluster
"Short Pump CDP, Virginia",-2.0732130702653544,-1.2406227920806239,0.10991320096678031,normal,2
"Cave Spring CDP, Virginia",-0.5122061070123332,-1.3630192611968348,0.012224481336538917,normal,4
"Leesburg town, Virginia",-1.2307675179162638,0.8543848659241369,1.311498776905005,normal,7
"Little Elm city, Texas",-2.0310108956018107,-0.8687718246733973,-0.3030060372429441,normal,2
"Channelview CDP, Texas",-0.33305409514099527,-0.888008866146786,0.7052373149318147,normal,7
"League City city, Texas",-2.1592022474923747,-1.3256409500396082,0.488175944320624,normal,2
"Midland city, Texas",3.9580621424993856,-0.8202016685759852,-1.649247392185266,normal,8
"Eagle Pass city, Texas",3.3135828677496297,-0.9779155586516688,-1.2613210520821165,normal,8
"Denison city, Texas",0.5262717906317098,-1.446607384518368,-0.8687425694542479,normal,4
"Wilkes-Barre city, Pennsylvania",0.7107126418432577,0.1329376365387609,-1.4769046149330687,normal,1
"Maryville city, Tennessee",-1.0630017813363688,-0.38505629046319223,0.12460056029981864,normal,2
"La Vergne city, Tennessee",-2.1228325065293925,-0.48021296007989145,-0.015907659299905175,normal,2
"Collierville town, Tennessee",-1.8501711186090128,-1.7775266502654383,0.5853652217311311,normal,6
"Stillwater city, Oklahoma",2.9364204112371786,-0.07028153879998422,-1.1141106925087523,normal,3
"Lebanon city, Pennsylvania",0.8262240592321737,0.0757484103882482,-1.5293296418266844,normal,1
"De Pere city, Wisconsin",-0.6988756951013224,-1.9943678711211512,0.07575818978971732,normal,4
"Missoula city, Montana",2.91987416184753,-0.042637381390316254,-1.0363858780937742,normal,3
"Carson City, Nevada",-0.27339270674377847,0.5557157661163976,1.019165889255469,normal,7
"Henderson city, Nevada",-0.5448072251001017,0.6853704120361974,0.9131258287352968,normal,7
"Alamogordo city, New Mexico",3.5423159304937704,-0.9064929817473719,-1.5621739468651366,normal,8
"Roswell city, New Mexico",3.7986592952093465,-1.0617497299468348,-1.6023350796776366,normal,8
"Las Cruces city, New Mexico",2.7555894557318075,-0.75968006594537,-1.0597336134987425,normal,3
"Rio Rancho city, New Mexico",-0.6717925366082804,-0.683365139797909,0.6624605812949587,normal,7
"Rome city, New York",-0.15176680647522378,-1.1849534843718836,-0.8657672247963499,normal,4
"Long Beach city, New York",0.23803827203124595,1.2797491218292882,-1.5510425410347533,normal,5
"West Islip CDP, New York",-1.218611389032902,-1.487010273770077,1.6670009055060793,normal,6
"Buffalo city, New York",0.8120636645635946,0.07878204838873648,-1.5169424853401732,normal,1
"New Rochelle city, New York",0.2643196288427694,1.053622927829044,-1.506352647312219,normal,5
"Kannapolis city, North Carolina",-0.0686238106408732,-1.1099002693450282,0.5955673613471437,normal,4
"Huntersville town, North Carolina",-2.15886780583054,-1.4943363998687098,0.6566200413627077,normal,6
"North Olmsted city, Ohio",-1.6300238665261881,-1.3820031021392176,0.9228184380454469,normal,6
"Solon city, Ohio",-1.6570543345132487,-1.2307246063506434,0.8411078014296938,normal,6
"Warren city, Ohio",0.7888681594213827,-1.1328037117278407,-0.6249533734398436,normal,4
"Riverside city, Ohio",-0.4434116181054728,-1.637971196011288,-0.2976807198601316,normal,4
"Trotwood city, Ohio",0.5394923392614706,-1.2709405754363368,-0.3132433137970518,normal,4
"Steubenville city, Ohio",0.6630792323431356,-1.2588060234343836,-0.7189211688118529,normal,4
"Hudson city, Ohio",-1.4896861609140055,-1.6603439186370204,1.5243501820487428,normal,6
"Beavercreek city, Ohio",-1.7479149397531168,-1.7913706634795497,0.23600029282993568,normal,6
"Fairborn city, Ohio",0.6002831164678915,-1.2789724205291102,-0.5226911149101805,normal,4
"Wooster city, Ohio",0.557376593717037,-1.3731673095977137,0.09879553400701774,normal,4
"Newark city, Ohio",0.46658417619079184,-1.1491844986235926,-0.5133226952629637,normal,4
"Canton city, Ohio",2.3034553233465536,-1.0182946060454676,-0.6544063530045103,normal,3
"Lake Stevens city, Washington",-1.6856811340966837,0.6765751506531408,0.8662501730842043,normal,7
"Lynnwood city, Washington",-0.8361797627130167,2.4254394437515905,0.9959043421668459,normal,7
"Longview city, Washington",2.410757989057003,-0.11924818499444223,-1.0469100318031859,normal,3
"Bainbridge Island city, Washington",-1.978486626974644,2.451543774768131,1.5087708392066408,normal,9
"Mechanicsville CDP, Virginia",-1.5764502581277506,-0.879102501705868,0.06318263792223228,normal,2
"Portsmouth city, Virginia",0.5709056559881551,-0.28294542773125864,-0.6814024887161803,normal,1
"Burke CDP, Virginia",-1.4295167025247233,-1.216540131405575,1.4554301657599855,normal,6
"Orange city, Texas",0.12060496247619223,-1.1947319839751551,-0.9161834559517454,normal,4
"Layton city, Utah",-1.609025150171818,-0.7429759834563563,0.6040285088939119,normal,2
"West Jordan city, Utah",-1.1389354761758463,0.25905725018622183,0.9969682850760866,normal,7
"Kearns CDP, Utah",-1.9188806112924235,-1.3735349510466883,1.0665091433448244,normal,6
"Midvale city, Utah",0.02725431359618735,1.1300329829895666,-0.6384824953156065,normal,1
"Magna CDP, Utah",-0.4651279743829386,0.10620662228705191,0.7066905059737612,normal,7
"Sandy city, Utah",-2.1491651829400675,-0.654856953457577,0.8956998743934084,normal,2
"Tooele city, Utah",-1.2062723930993693,-1.4522335861480067,0.9861515321654726,normal,6
"Syracuse city, Utah",-1.9016665514627116,-0.38524464114068246,0.40788675927347434,normal,2
"Kaysville city, Utah",-2.031287580362858,-1.2360189293181727,1.0806187548560549,normal,6
"Holladay city, Utah",-1.4945466812768595,0.4036605025971105,1.3276790537757326,normal,7
"Pharr city, Texas",0.22777006066649985,-1.4809902046477625,-0.7322827420311522,normal,4
"McAllen city, Texas",0.5296008292517049,-1.3624084327971766,-0.9197250447350096,normal,4
"Burleson city, Texas",-1.9773944314637797,-1.720690522030575,0.5647946157378603,normal,6
"Bristol city, Tennessee",-0.705689459673466,-1.6464193199431727,-0.1960109613018583,normal,4
"Johnstown city, Pennsylvania",0.5742432776769979,-1.3368900154387782,-0.08682517624669778,normal,4
"Tulsa city, Oklahoma",2.880592793591915,-0.7798703048980067,-1.6075113854485106,normal,3
"Madison city, Wisconsin",2.6588935557684286,-0.4568741653716395,-1.0679627499657225,normal,3
"Greenfield city, Wisconsin",-1.07830801569611,-1.7473118637358973,-0.39491300202184426,normal,2
"Neenah city, Wisconsin",-0.5406906899133341,-1.5506718490874598,-0.3229281745033811,normal,4
"Beloit city, Wisconsin",0.6221141520819051,-1.303818020657284,-0.7329568705635618,normal,4
"Janesville city, Wisconsin",2.906481713422237,-1.1051118706023524,-1.6697525820808958,normal,3
"Liberty city, Missouri",-1.6582963761010783,-1.9079549644744227,0.1672598727864672,normal,6
"Independence city, Missouri",-0.5112045105615275,-1.351070675686581,-0.6957071862297606,normal,2
"Keene city, New Hampshire",2.6142387095770223,-1.0347788666045497,-1.687758191593225,normal,3
"Manchester city, New Hampshire",0.49453589356750083,0.2247202064240148,-0.4607056222038816,normal,1
"Rochester city, New Hampshire",-0.32433751188904214,-1.5205338333403895,0.36604636990255607,normal,4
"Dover city, New Hampshire",-0.7050822075524943,-0.07258966906426645,-0.1856069109516691,normal,2
"Portsmouth city, New Hampshire",-1.2030856903710978,1.188688721820133,0.4155879177970339,normal,7
"Concord city, New Hampshire",2.137377232678829,-0.7938368652617762,-1.322067125804956,normal,3
"Nashua city, New Hampshire",-0.0132351215997355,-0.1786291931426356,-0.45142750359349954,normal,1
"Cheektowaga CDP, New York",-0.7260411080041544,-1.3444974754607508,0.2488168858808924,normal,4
"Mount Vernon city, New York",0.33216401971191,1.120657887622135,-1.5127513251381468,normal,5
"Peekskill city, New York",0.27856943047851157,-0.39261225207207895,0.40417574428743613,normal,7
"Shirley CDP, New York",-0.40086200796753335,-0.26825359804986215,0.4986470796985079,normal,7
"Lackawanna city, New York",0.41159412301391196,-1.3485596512114832,-0.6021009526329588,normal,4
"West Seneca CDP, New York",-0.9456062611261027,-1.619487080410702,0.2578799136800219,normal,4
"Greensboro city, North Carolina",2.722577542432247,-0.7057307098662684,-1.2413127265053343,normal,3
"East Cleveland city, Ohio",0.7252745333990438,-0.19861105425713754,-1.4657714209633421,normal,1
"Dublin city, Ohio",-1.9653628166833537,-1.5522821281707118,0.3373798140210558,normal,6
"Balch Springs city, Texas",-0.19185021483093667,-0.7320096824920008,0.6006443359774996,normal,7
"Rowlett city, Texas",-1.6472150381723063,-1.9353025291716883,0.46918514453596366,normal,6
"Irving city, Texas",-0.38665631376892495,-0.18044403536675668,-0.624957247741754,normal,2
"Lancaster city, Texas",0.007289618619380711,0.2616607810700109,0.6018974938315798,normal,7
"Mission Bend CDP, Texas",-1.5555426176705973,-0.4386585090911219,0.3920687966865946,normal,2
"Missouri City city, Texas",-2.169869452349247,-0.45018509371636606,0.09827689909166587,normal,2
"Sherman city, Texas",2.5663737956365926,-0.7718456123626063,-1.3548135600166868,normal,3
"Plano city, Texas",-1.7167764004388468,-0.8948891495024989,-0.4506668887215208,normal,2
"Charleston city, West Virginia",1.4211163226446493,-1.1670482490813563,-0.8500757060127806,normal,4
"Issaquah city, Washington",-1.9981435831704752,2.903216090365665,1.4251853384894777,normal,7
"Sammamish city, Washington",-2.175554304949345,2.710597362681644,1.601645843021338,normal,9
"Wenatchee city, Washington",2.090323418744503,-0.5163562629973719,-0.9968933901863646,normal,3
"Vancouver city, Washington",-0.2355690296807902,0.9645902778351476,-0.09522916293912637,normal,1
"Frisco city, Texas",-2.0803894098916667,-0.7104523514067957,-0.2060100874977659,normal,2
"Redmond city, Oregon",0.20222589410155845,-0.12016657336114145,0.7786449649257112,normal,7
"Oregon City city, Oregon",-0.8658838566461222,1.060256924792545,1.3610164084357668,normal,7
"Charleston city, South Carolina",-0.34330323301941323,0.4128877784454992,-0.02628953672223794,normal,7
"Aiken city, South Carolina",-0.24739959799438882,-0.38643387301324106,0.4729718276185442,normal,7
"Johnson City city, Tennessee",2.563902348645626,-0.884835038021786,-1.072460397251184,normal,3
"Germantown city, Tennessee",-1.8682124909082072,-1.4272611473357508,0.8259883084220339,normal,6
"Spartanburg city, South Carolina",1.028117150433956,-1.1180112694060633,-0.5172230444031309,normal,4
"Caguas zona urbana, Puerto Rico",-1.1584581431069987,-2.1354253624236414,-0.37417630768590676,normal,2
"Cataño zona urbana, Puerto Rico",-1.197684555880131,-2.158981594876034,-0.3272192916946958,normal,2
"Jefferson City city, Missouri",3.0330195132574422,-1.2043407295501063,-1.5761297783928465,normal,3
"Gladstone city, Missouri",-0.9970307644525187,-1.3344052170073817,-0.44324992514425027,normal,2
"Somerset CDP, New Jersey",-2.259188681475224,-0.6243470047271082,0.2189908035916735,normal,2
"Sayreville borough, New Jersey",-1.3116294439950602,-1.67439535601495,-0.21365658856206643,normal,2
"Fair Lawn borough, New Jersey",-2.2431670721688883,-0.7450993393218348,0.4162549608272959,normal,2
"Fort Lee borough, New Jersey",0.23903343118041587,1.2421810294830968,-1.5391256651955199,normal,5
"South Plainfield borough, New Jersey",-2.122891574732365,-0.9999869201934168,0.42044323020405067,normal,2
"Long Branch city, New Jersey",0.2001907531103475,0.9739884998047521,-0.8739329419212889,normal,1
"Clifton city, New Jersey",0.0341741744360311,0.6529631282532384,-1.1515489659386229,normal,1
"Passaic city, New Jersey",0.3660819236120565,1.2164001132691076,-1.6463324866371702,normal,5
"Franklin Square CDP, New York",-1.1969546374002116,-1.3921068046843836,1.5382769265098024,normal,6
"Hempstead village, New York",0.3428110781988485,1.1429140235626867,-1.5250335774498534,normal,5
"Smithtown CDP, New York",-2.0087567266145365,-0.5968306396758387,0.712988183729117,normal,2
"Fayetteville city, North Carolina",3.1793331805548055,-0.562142166928036,-1.5531877122002196,normal,3
"New Bern city, North Carolina",2.0544337931951864,-0.9515951011931727,-0.8367378554421019,normal,3
"Mooresville town, North Carolina",-1.349808603159489,-1.2065117691314051,-0.5906948885994505,normal,2
"Austintown CDP, Ohio",-1.0290493067422526,-1.4230249260222743,-0.4276428065376829,normal,2
"Cuyahoga Falls city, Ohio",-0.514886647097172,-1.5753901336943934,-0.2787460527496885,normal,4
"Shawnee city, Oklahoma",3.0914096537908895,-1.1257145736968348,-1.5784571013527464,normal,3
"Marshall city, Texas",3.3282875720342977,-0.09237745745537973,-2.0860968670921873,normal,3
"Duncanville city, Texas",-0.6734032925286906,-0.498578820065243,0.1366928973121096,normal,2
"Wylie city, Texas",-2.0685311254182475,-0.6157605980193446,-0.05157865501218545,normal,2
"La Porte city, Texas",-2.118056207529606,-0.5607564781462977,0.08302812360948814,normal,2
"El Paso city, Texas",3.9541110698065145,-0.8406141136443446,-1.6606826624947142,normal,8
"Houston city, Texas",2.6634783450445516,-0.3454878662383387,-1.64542232371145,normal,3
"San Marcos city, Texas",0.818637580045162,0.40104218976141714,-0.5465962133484434,normal,1
"Friendswood city, Texas",-2.02032324635178,-1.1664526794707606,0.35817574047273887,normal,2
"Sugar Land city, Texas",-2.238946705690922,-1.009353909329159,0.4234495618266512,normal,2
"The Woodlands CDP, Texas",-2.048463374010624,-1.3632057045256922,0.33149893478280795,normal,6
"Shoreline city, Washington",-1.250667839876713,1.71720882908942,1.0435242810172487,normal,7
"Fairmont city, West Virginia",2.68041464722961,-1.057215008572323,-1.6896360955315184,normal,3
"Fond du Lac city, Wisconsin",3.259591073163448,-1.054503235653622,-1.5074492535667967,normal,8
"Bountiful city, Utah",-2.2776524122872965,-0.7068889473235438,0.6900201895160127,normal,2
"Pleasant Grove city, Utah",-1.0772804316201823,-0.15346458895562387,1.2370729603690553,normal,7
"Roy city, Utah",-2.2122874554315226,-1.1650765274321864,0.8395212449950624,normal,2
"Riverton city, Utah",-2.1521347459474223,-1.0702450607573817,0.9536875047606874,normal,2
"South Jordan city, Utah",-1.4961117800393717,0.16457983510138297,1.0556272425574709,normal,7
"Seattle city, Washington",0.08060881532043052,1.6962580348694494,-1.478672965534265,normal,5
"Beaverton city, Oregon",-0.20922329985290933,1.0811504985535314,-0.5145509085732054,normal,1
"Lake Oswego city, Oregon",-1.7814984615960734,2.3547190095627477,1.3852771677894045,normal,9
"Bend city, Oregon",2.420641392835079,0.48972484128119254,-0.6655931911545347,normal,3
"Mount Juliet city, Tennessee",-1.6370151337304728,-0.8239562843596766,1.02512051247782,normal,2
"Columbia city, Tennessee",0.12305972016662192,-0.21669605715630746,0.6810412862224031,normal,7
"Rock Hill city, South Carolina",0.2853920165380819,-0.285746846035702,-0.3436212978439878,normal,1
"North Charleston city, South Carolina",0.9977149669012411,0.03088590161444449,-0.4819485983925413,normal,1
"Ballwin city, Missouri",-1.7938914593377726,-1.1164105270659754,0.5752526380938936,normal,2
"Bozeman city, Montana",2.389901131757198,0.5715324546539953,-0.5388632855492186,normal,3
"Billings city, Montana",3.7135996524175985,-0.710856709316952,-1.7116397461968016,normal,8
"West New York town, New Jersey",0.20375105775207114,1.6810185577118566,-1.6232060036736082,normal,5
"Irondequoit CDP, New York",-1.3057139214196818,-0.617679390743954,0.3583788246733595,normal,2
"New City CDP, New York",-1.7922281321206706,-0.4480831955230067,0.6168086984080721,normal,2
"Gastonia city, North Carolina",0.16890046037047934,-0.4193265770232508,-0.5771750650482725,normal,1
"Asheville city, North Carolina",1.3146896067938192,0.5220152999603918,-0.33065192318731057,normal,1
"Cornelius town, North Carolina",-2.124438970915379,-0.5656731460845301,0.3889093332809855,normal,2
"Rocky Mount city, North Carolina",2.7179636660894735,-1.0393584106719325,-1.722251280315454,normal,3
"Thomasville city, North Carolina",0.4480263892492635,-1.340816769436581,0.13796232723421348,normal,4
